year,zip_code,housing_units_count,owner_occupied_housing_units_count,renter_occupied_housing_units_count
2020,91307,8595.0,7300.0,1295.0
2020,91311,14281.0,9104.0,5177.0
2020,91316,12815.0,6289.0,6526.0
2020,91321,10804.0,6307.0,4497.0
2020,91324,10348.0,4938.0,5410.0
2020,91325,12372.0,5756.0,6616.0
2020,91326,12498.0,9302.0,3196.0
2020,91330,0.0,0.0,0.0
2020,91331,23398.0,14565.0,8833.0
2020,91335,24581.0,12011.0,12570.0
2020,91340,9015.0,5443.0,3572.0
2020,91342,24833.0,16472.0,8361.0
2020,91343,17977.0,9061.0,8916.0
2020,91344,17915.0,13188.0,4727.0
2020,91345,5557.0,4024.0,1533.0
2020,91352,12335.0,6528.0,5807.0
2020,91356,11982.0,6987.0,4995.0
2020,91364,10453.0,6938.0,3515.0
2020,91367,17961.0,9475.0,8486.0
2020,91371,0.0,0.0,0.0
2020,91401,14772.0,5149.0,9623.0
2020,91402,20340.0,7022.0,13318.0
2020,91403,11803.0,5245.0,6558.0
2020,91405,18558.0,5112.0,13446.0
2020,91406,18685.0,7217.0,11468.0
2020,91411,9559.0,2506.0,7053.0
2020,91423,15341.0,5836.0,9505.0
2020,91436,5878.0,4603.0,1275.0
2020,91501,7736.0,2613.0,5123.0
2020,91504,9747.0,5160.0,4587.0
2020,91505,12533.0,6056.0,6477.0
2020,91506,7544.0,4283.0,3261.0
2020,91601,17004.0,2675.0,14329.0
2020,91602,10146.0,3539.0,6607.0
2020,91604,15167.0,7003.0,8164.0
2020,91605,16101.0,6224.0,9877.0
2020,91606,15548.0,5174.0,10374.0
2020,91607,13631.0,4429.0,9202.0
2020,91608,9.0,0.0,9.0
2020,91754,11552.0,6169.0,5383.0
2020,91801,20142.0,7151.0,12991.0
2020,91803,10106.0,4930.0,5176.0
2021,90001,13421.0,4774.0,8647.0
2021,90002,13011.0,5132.0,7879.0
2021,90003,17759.0,4851.0,12908.0
2021,90004,22231.0,3632.0,18599.0
2021,90005,15993.0,1273.0,14720.0
2021,90006,18850.0,1780.0,17070.0
2021,90007,12211.0,1447.0,10764.0
2021,90008,14425.0,4801.0,9624.0
2021,90010,2247.0,359.0,1888.0
2021,90011,24603.0,6733.0,17870.0
2021,90012,14361.0,882.0,13479.0
2021,90013,7724.0,643.0,7081.0
2021,90014,5803.0,160.0,5643.0
2021,90015,11746.0,847.0,10899.0
2021,90016,17387.0,6232.0,11155.0
2021,90017,12996.0,643.0,12353.0
2021,90018,16394.0,5298.0,11096.0
2021,90019,23584.0,6239.0,17345.0
2021,90020,16881.0,1590.0,15291.0
2021,90021,1454.0,120.0,1334.0
2021,90023,11832.0,3086.0,8746.0
2021,90024,16359.0,5428.0,10931.0
2021,90025,21470.0,5418.0,16052.0
2021,90026,25968.0,6222.0,19746.0
2021,90027,21133.0,4282.0,16851.0
2021,90028,16833.0,765.0,16068.0
2021,90029,13218.0,1498.0,11720.0
2021,90031,11868.0,3951.0,7917.0
2021,90032,13314.0,6936.0,6378.0
2021,90033,13240.0,2750.0,10490.0
2021,90034,24938.0,5087.0,19851.0
2021,90035,11310.0,3747.0,7563.0
2021,90036,18990.0,3022.0,15968.0
2021,90037,17772.0,4440.0,13332.0
2021,90038,12595.0,1127.0,11468.0
2021,90039,11992.0,5298.0,6694.0
2021,90041,10001.0,5141.0,4860.0
2021,90042,20844.0,9439.0,11405.0
2021,90043,17052.0,9297.0,7755.0
2021,90044,28202.0,8259.0,19943.0
2021,90045,15666.0,7846.0,7820.0
2021,90046,28249.0,6388.0,21861.0
2021,90047,16853.0,9393.0,7460.0
2021,90048,11474.0,3450.0,8024.0
2021,90049,16116.0,8674.0,7442.0
2021,90056,3556.0,2035.0,1521.0
2021,90057,17179.0,524.0,16655.0
2021,90058,979.0,188.0,791.0
2021,90059,10162.0,4720.0,5442.0
2021,90061,7844.0,3151.0,4693.0
2021,90062,9796.0,4621.0,5175.0
2021,90063,13616.0,5113.0,8503.0
2021,90064,11144.0,5838.0,5306.0
2021,90065,16180.0,7556.0,8624.0
2021,90066,24647.0,9066.0,15581.0
2021,90067,1531.0,1121.0,410.0
2021,90068,11528.0,5451.0,6077.0
2021,90069,12844.0,5117.0,7727.0
2021,90071,10.0,10.0,0.0
2021,90073,0.0,0.0,0.0
2021,90077,2899.0,2491.0,408.0
2021,90079,0.0,0.0,0.0
2021,90089,5.0,0.0,5.0
2021,90094,5560.0,1980.0,3580.0
2021,90095,0.0,0.0,0.0
2021,90210,7947.0,5931.0,2016.0
2021,90211,3801.0,1315.0,2486.0
2021,90212,5503.0,1236.0,4267.0
2021,90230,13792.0,7998.0,5794.0
2021,90232,7101.0,2872.0,4229.0
2021,90245,7070.0,2969.0,4101.0
2021,90247,16082.0,6350.0,9732.0
2021,90248,3857.0,2582.0,1275.0
2021,90250,31962.0,10121.0,21841.0
2021,90262,15026.0,7294.0,7732.0
2021,90265,6463.0,5120.0,1343.0
2021,90272,8074.0,6379.0,1695.0
2021,90275,15397.0,12143.0,3254.0
2021,90280,23824.0,10717.0,13107.0
2021,90290,2003.0,1405.0,598.0
2021,90291,13535.0,5010.0,8525.0
2021,90292,13048.0,4277.0,8771.0
2021,90293,6625.0,3082.0,3543.0
2021,90301,12110.0,3220.0,8890.0
2021,90302,10456.0,3296.0,7160.0
2021,90304,7067.0,2108.0,4959.0
2021,90305,5880.0,3591.0,2289.0
2021,90402,4906.0,3555.0,1351.0
2021,90403,13164.0,3355.0,9809.0
2021,90404,10562.0,2294.0,8268.0
2021,90405,14247.0,4519.0,9728.0
2021,90501,14423.0,6800.0,7623.0
2021,90502,6342.0,4282.0,2060.0
2021,90504,11662.0,7136.0,4526.0
2021,90710,9150.0,4962.0,4188.0
2021,90717,8255.0,3497.0,4758.0
2021,90731,23155.0,7832.0,15323.0
2021,90732,8680.0,6256.0,2424.0
2021,90744,14995.0,5350.0,9645.0
2021,90745,15337.0,10556.0,4781.0
2021,90802,21450.0,4423.0,17027.0
2021,90810,9871.0,5477.0,4394.0
2021,90813,17485.0,2259.0,15226.0
2021,91011,6447.0,5786.0,661.0
2021,91030,10345.0,4926.0,5419.0
2021,91040,7412.0,5627.0,1785.0
2021,91042,9872.0,5379.0,4493.0
2021,91105,5463.0,3132.0,2331.0
2021,91201,8147.0,2395.0,5752.0
2021,91204,6564.0,546.0,6018.0
2021,91205,13709.0,1904.0,11805.0
2021,91206,12610.0,4517.0,8093.0
2021,91214,10577.0,7680.0,2897.0
2021,91302,9761.0,6818.0,2943.0
2021,91303,9887.0,2215.0,7672.0
2021,91304,18190.0,9146.0,9044.0
2021,91306,14463.0,7832.0,6631.0
2021,91307,8562.0,7098.0,1464.0
2021,91311,14156.0,9122.0,5034.0
2021,91316,12372.0,6302.0,6070.0
2021,91321,11240.0,6482.0,4758.0
2021,91324,10045.0,4875.0,5170.0
2021,91325,12590.0,5786.0,6804.0
2021,91326,12518.0,9372.0,3146.0
2021,91330,0.0,0.0,0.0
2021,91331,23182.0,14856.0,8326.0
2021,91335,24289.0,11698.0,12591.0
2021,91340,8829.0,5439.0,3390.0
2021,91342,24793.0,16742.0,8051.0
2021,91343,17977.0,8972.0,9005.0
2021,91344,17529.0,12755.0,4774.0
2021,91345,5448.0,4016.0,1432.0
2021,91352,12040.0,6562.0,5478.0
2021,91356,11803.0,6794.0,5009.0
2021,91364,10254.0,6834.0,3420.0
2021,91367,17953.0,8987.0,8966.0
2021,91371,0.0,0.0,0.0
2021,91401,14596.0,5007.0,9589.0
2021,91402,20133.0,6899.0,13234.0
2021,91403,11867.0,5244.0,6623.0
2021,91405,18374.0,4960.0,13414.0
2021,91406,18686.0,7196.0,11490.0
2021,91411,9037.0,2578.0,6459.0
2021,91423,14925.0,5702.0,9223.0
2021,91436,6011.0,4686.0,1325.0
2021,91501,7834.0,2817.0,5017.0
2021,91504,10151.0,5421.0,4730.0
2021,91505,13042.0,6102.0,6940.0
2021,91506,8125.0,4615.0,3510.0
2021,91601,17086.0,2851.0,14235.0
2021,91602,10124.0,3256.0,6868.0
2021,91604,14350.0,6700.0,7650.0
2021,91605,16304.0,6101.0,10203.0
2021,91606,15255.0,5252.0,10003.0
2021,91607,13384.0,4251.0,9133.0
2021,91608,8.0,0.0,8.0
2021,91754,11689.0,6325.0,5364.0
2021,91801,20080.0,6991.0,13089.0
2021,91803,10002.0,4859.0,5143.0
2022,90001,13597.0,4736.0,8861.0
2022,90002,13013.0,5314.0,7699.0
2022,90003,17936.0,4845.0,13091.0
2022,90004,23047.0,3794.0,19253.0
2022,90005,16607.0,1301.0,15306.0
2022,90006,19100.0,2033.0,17067.0
2022,90007,12520.0,1329.0,11191.0
2022,90008,14694.0,4632.0,10062.0
2022,90010,2381.0,394.0,1987.0
2022,90011,24399.0,6519.0,17880.0
2022,90012,14945.0,957.0,13988.0
2022,90013,7781.0,625.0,7156.0
2022,90014,6100.0,212.0,5888.0
2022,90015,12838.0,1107.0,11731.0
2022,90016,17601.0,6403.0,11198.0
2022,90017,13564.0,734.0,12830.0
2022,90018,16339.0,5369.0,10970.0
2022,90019,23576.0,5895.0,17681.0
2022,90020,17321.0,1630.0,15691.0
2022,90021,1459.0,100.0,1359.0
2022,90023,11750.0,3095.0,8655.0
2022,90024,16843.0,5602.0,11241.0
2022,90025,22166.0,5486.0,16680.0
2022,90026,26230.0,6225.0,20005.0
2022,90027,21331.0,4462.0,16869.0
2022,90028,17228.0,690.0,16538.0
2022,90029,12836.0,1485.0,11351.0
2022,90031,11960.0,3921.0,8039.0
2022,90032,13427.0,7254.0,6173.0
2022,90033,13341.0,2632.0,10709.0
2022,90034,25261.0,5137.0,20124.0
2022,90035,11420.0,3657.0,7763.0
2022,90036,19753.0,2915.0,16838.0
2022,90037,17571.0,4416.0,13155.0
2022,90038,12929.0,1026.0,11903.0
2022,90039,12052.0,5662.0,6390.0
2022,90041,9875.0,5150.0,4725.0
2022,90042,21199.0,9549.0,11650.0
2022,90043,17132.0,9093.0,8039.0
2022,90044,27738.0,8441.0,19297.0
2022,90045,15852.0,7596.0,8256.0
2022,90046,28346.0,6110.0,22236.0
2022,90047,17202.0,9291.0,7911.0
2022,90048,11564.0,3342.0,8222.0
2022,90049,16151.0,8793.0,7358.0
2022,90056,3432.0,1984.0,1448.0
2022,90057,16986.0,511.0,16475.0
2022,90058,1039.0,138.0,901.0
2022,90059,10351.0,4797.0,5554.0
2022,90061,7666.0,3094.0,4572.0
2022,90062,9802.0,4624.0,5178.0
2022,90063,13529.0,5028.0,8501.0
2022,90064,11414.0,5944.0,5470.0
2022,90065,16200.0,7704.0,8496.0
2022,90066,24679.0,9061.0,15618.0
2022,90067,1719.0,1120.0,599.0
2022,90068,11740.0,5447.0,6293.0
2022,90069,13004.0,5293.0,7711.0
2022,90071,8.0,8.0,0.0
2022,90073,0.0,0.0,0.0
2022,90077,3001.0,2560.0,441.0
2022,90079,0.0,0.0,0.0
2022,90089,6.0,0.0,6.0
2022,90094,5903.0,1773.0,4130.0
2022,90095,0.0,0.0,0.0
2022,90210,7893.0,5853.0,2040.0
2022,90211,3784.0,1534.0,2250.0
2022,90212,5483.0,1221.0,4262.0
2022,90230,13290.0,7686.0,5604.0
2022,90232,7183.0,3088.0,4095.0
2022,90245,7075.0,2985.0,4090.0
2022,90247,16120.0,6433.0,9687.0
2022,90248,3947.0,2532.0,1415.0
2022,90250,32230.0,10322.0,21908.0
2022,90262,15168.0,7523.0,7645.0
2022,90265,6360.0,5034.0,1326.0
2022,90272,8135.0,6329.0,1806.0
2022,90275,15414.0,12297.0,3117.0
2022,90280,23885.0,10705.0,13180.0
2022,90290,2081.0,1507.0,574.0
2022,90291,13670.0,4864.0,8806.0
2022,90292,13355.0,4309.0,9046.0
2022,90293,6657.0,3202.0,3455.0
2022,90301,12142.0,3122.0,9020.0
2022,90302,10340.0,3243.0,7097.0
2022,90304,7174.0,2107.0,5067.0
2022,90305,5894.0,3522.0,2372.0
2022,90402,4777.0,3556.0,1221.0
2022,90403,13064.0,3584.0,9480.0
2022,90404,10492.0,2307.0,8185.0
2022,90405,14000.0,4363.0,9637.0
2022,90501,14607.0,6816.0,7791.0
2022,90502,6457.0,4475.0,1982.0
2022,90504,11654.0,7190.0,4464.0
2022,90710,9276.0,5022.0,4254.0
2022,90717,8327.0,3722.0,4605.0
2022,90731,23249.0,7878.0,15371.0
2022,90732,8743.0,6299.0,2444.0
2022,90744,14949.0,5087.0,9862.0
2022,90745,15441.0,10682.0,4759.0
2022,90802,21734.0,4599.0,17135.0
2022,90810,9965.0,5677.0,4288.0
2022,90813,17215.0,2401.0,14814.0
2022,91011,6455.0,5743.0,712.0
2022,91030,10274.0,4787.0,5487.0
2022,91040,7383.0,5335.0,2048.0
2022,91042,9974.0,5363.0,4611.0
2022,91105,5647.0,3249.0,2398.0
2022,91201,8014.0,2569.0,5445.0
2022,91204,6536.0,462.0,6074.0
2022,91205,13708.0,2140.0,11568.0
2022,91206,12591.0,4509.0,8082.0
2022,91214,10590.0,7737.0,2853.0
2022,91302,9644.0,6946.0,2698.0
2022,91303,10270.0,2336.0,7934.0
2022,91304,18276.0,9273.0,9003.0
2022,91306,14466.0,8155.0,6311.0
2022,91307,8527.0,6936.0,1591.0
2022,91311,14220.0,9405.0,4815.0
2022,91316,12625.0,6371.0,6254.0
2022,91321,11068.0,6579.0,4489.0
2022,91324,10084.0,4904.0,5180.0
2022,91325,12773.0,5807.0,6966.0
2022,91326,12719.0,9611.0,3108.0
2022,91330,0.0,0.0,0.0
2022,91331,22995.0,14495.0,8500.0
2022,91335,24392.0,11934.0,12458.0
2022,91340,8685.0,5386.0,3299.0
2022,91342,24927.0,16724.0,8203.0
2022,91343,18045.0,8940.0,9105.0
2022,91344,17596.0,12761.0,4835.0
2022,91345,5410.0,4062.0,1348.0
2022,91352,12175.0,6468.0,5707.0
2022,91356,11903.0,6842.0,5061.0
2022,91364,10308.0,6895.0,3413.0
2022,91367,18234.0,8925.0,9309.0
2022,91371,0.0,0.0,0.0
2022,91401,14963.0,5073.0,9890.0
2022,91402,20036.0,7194.0,12842.0
2022,91403,11923.0,5000.0,6923.0
2022,91405,18370.0,4943.0,13427.0
2022,91406,18792.0,7367.0,11425.0
2022,91411,9218.0,2735.0,6483.0
2022,91423,14902.0,5652.0,9250.0
2022,91436,5965.0,4624.0,1341.0
2022,91501,7731.0,2925.0,4806.0
2022,91504,10224.0,5639.0,4585.0
2022,91505,13017.0,5970.0,7047.0
2022,91506,8103.0,4698.0,3405.0
2022,91601,17625.0,2999.0,14626.0
2022,91602,10057.0,3247.0,6810.0
2022,91604,14449.0,6356.0,8093.0
2022,91605,16145.0,6347.0,9798.0
2022,91606,15339.0,5204.0,10135.0
2022,91607,13751.0,4237.0,9514.0
2022,91608,41.0,0.0,41.0
2022,91754,11919.0,6496.0,5423.0
2022,91801,19985.0,7391.0,12594.0
2022,91803,10100.0,4933.0,5167.0
2023,90001,13416.0,4775.0,8641.0
2023,90002,13319.0,5423.0,7896.0
2023,90003,17634.0,4692.0,12942.0
2023,90004,23735.0,4011.0,19724.0
2023,90005,17477.0,1572.0,15905.0
2023,90006,19268.0,1951.0,17317.0
2023,90007,12451.0,1297.0,11154.0
2023,90008,14740.0,4475.0,10265.0
2023,90010,2488.0,444.0,2044.0
2023,90011,24156.0,6346.0,17810.0
2023,90012,15236.0,1249.0,13987.0
2023,90013,8399.0,686.0,7713.0
2023,90014,6450.0,236.0,6214.0
2023,90015,13180.0,1618.0,11562.0
2023,90016,17844.0,6320.0,11524.0
2023,90017,14148.0,842.0,13306.0
2023,90018,16646.0,5340.0,11306.0
2023,90019,23724.0,5673.0,18051.0
2023,90020,17563.0,1581.0,15982.0
2023,90021,1541.0,107.0,1434.0
2023,90023,11842.0,3057.0,8785.0
2023,90024,16847.0,5417.0,11430.0
2023,90025,22875.0,5437.0,17438.0
2023,90026,26461.0,6635.0,19826.0
2023,90027,21736.0,4413.0,17323.0
2023,90028,17643.0,667.0,16976.0
2023,90029,13089.0,1460.0,11629.0
2023,90031,12166.0,3823.0,8343.0
2023,90032,13372.0,6932.0,6440.0
2023,90033,13149.0,2382.0,10767.0
2023,90034,25628.0,5291.0,20337.0
2023,90035,11997.0,3673.0,8324.0
2023,90036,19985.0,2675.0,17310.0
2023,90037,17709.0,4071.0,13638.0
2023,90038,13344.0,1129.0,12215.0
2023,90039,12351.0,5564.0,6787.0
2023,90041,9790.0,5220.0,4570.0
2023,90042,21490.0,9985.0,11505.0
2023,90043,16883.0,9007.0,7876.0
2023,90044,27423.0,8579.0,18844.0
2023,90045,16311.0,7678.0,8633.0
2023,90046,28716.0,6694.0,22022.0
2023,90047,17198.0,9361.0,7837.0
2023,90048,11838.0,3312.0,8526.0
2023,90049,16605.0,8751.0,7854.0
2023,90056,3531.0,1985.0,1546.0
2023,90057,16688.0,703.0,15985.0
2023,90058,1105.0,173.0,932.0
2023,90059,10245.0,4543.0,5702.0
2023,90061,7729.0,2855.0,4874.0
2023,90062,9626.0,4435.0,5191.0
2023,90063,13229.0,5041.0,8188.0
2023,90064,11807.0,5957.0,5850.0
2023,90065,16441.0,7716.0,8725.0
2023,90066,24867.0,9595.0,15272.0
2023,90067,1918.0,1188.0,730.0
2023,90068,12103.0,5464.0,6639.0
2023,90069,13068.0,5078.0,7990.0
2023,90071,0.0,0.0,0.0
2023,90073,0.0,0.0,0.0
2023,90077,3225.0,2700.0,525.0
2023,90079,0.0,0.0,0.0
2023,90089,6.0,0.0,6.0
2023,90094,6075.0,1746.0,4329.0
2023,90095,0.0,0.0,0.0
2023,90210,8025.0,5748.0,2277.0
2023,90211,3693.0,1469.0,2224.0
2023,90212,5439.0,1168.0,4271.0
2023,90230,13243.0,7579.0,5664.0
2023,90232,7337.0,3087.0,4250.0
2023,90245,7125.0,3033.0,4092.0
2023,90247,16158.0,6579.0,9579.0
2023,90248,4068.0,2585.0,1483.0
2023,90250,32712.0,10407.0,22305.0
2023,90262,15130.0,7456.0,7674.0
2023,90265,6219.0,4881.0,1338.0
2023,90272,8282.0,6413.0,1869.0
2023,90275,15335.0,12363.0,2972.0
2023,90280,24791.0,11011.0,13780.0
2023,90290,2236.0,1665.0,571.0
2023,90291,14247.0,4914.0,9333.0
2023,90292,13198.0,3986.0,9212.0
2023,90293,6573.0,3029.0,3544.0
2023,90301,12165.0,3193.0,8972.0
2023,90302,10464.0,3085.0,7379.0
2023,90304,7253.0,2108.0,5145.0
2023,90305,5897.0,3533.0,2364.0
2023,90402,4742.0,3499.0,1243.0
2023,90403,13372.0,3840.0,9532.0
2023,90404,10512.0,2314.0,8198.0
2023,90405,13972.0,4351.0,9621.0
2023,90501,14512.0,6614.0,7898.0
2023,90502,6533.0,4570.0,1963.0
2023,90504,11664.0,7011.0,4653.0
2023,90710,9388.0,5154.0,4234.0
2023,90717,7845.0,3560.0,4285.0
2023,90731,23131.0,7570.0,15561.0
2023,90732,9178.0,6632.0,2546.0
2023,90744,14959.0,5362.0,9597.0
2023,90745,15606.0,10696.0,4910.0
2023,90802,22334.0,4576.0,17758.0
2023,90810,9970.0,5682.0,4288.0
2023,90813,17336.0,2609.0,14727.0
2023,91011,6403.0,5667.0,736.0
2023,91030,10413.0,4586.0,5827.0
2023,91040,7513.0,5013.0,2500.0
2023,91042,10190.0,5426.0,4764.0
2023,91105,5771.0,3071.0,2700.0
2023,91201,8031.0,2627.0,5404.0
2023,91204,6805.0,585.0,6220.0
2023,91205,13572.0,2267.0,11305.0
2023,91206,12449.0,4804.0,7645.0
2023,91214,10638.0,7794.0,2844.0
2023,91302,9711.0,7061.0,2650.0
2023,91303,10484.0,2171.0,8313.0
2023,91304,18369.0,9411.0,8958.0
2023,91306,14697.0,8319.0,6378.0
2023,91307,8735.0,7038.0,1697.0
2023,91311,14391.0,9613.0,4778.0
2023,91316,12874.0,6461.0,6413.0
2023,91321,10764.0,6611.0,4153.0
2023,91324,10445.0,5065.0,5380.0
2023,91325,12795.0,5859.0,6936.0
2023,91326,12948.0,9861.0,3087.0
2023,91330,4.0,0.0,4.0
2023,91331,23036.0,14475.0,8561.0
2023,91335,24234.0,12287.0,11947.0
2023,91340,8542.0,5530.0,3012.0
2023,91342,25205.0,17073.0,8132.0
2023,91343,18175.0,8964.0,9211.0
2023,91344,17774.0,12812.0,4962.0
2023,91345,5489.0,3979.0,1510.0
2023,91352,12402.0,6515.0,5887.0
2023,91356,12155.0,6994.0,5161.0
2023,91364,10219.0,7054.0,3165.0
2023,91367,18919.0,9038.0,9881.0
2023,91371,0.0,0.0,0.0
2023,91401,15053.0,5099.0,9954.0
2023,91402,20147.0,6924.0,13223.0
2023,91403,11892.0,5170.0,6722.0
2023,91405,18722.0,5017.0,13705.0
2023,91406,19154.0,7550.0,11604.0
2023,91411,9346.0,2547.0,6799.0
2023,91423,15475.0,5797.0,9678.0
2023,91436,6012.0,4710.0,1302.0
2023,91501,8029.0,3202.0,4827.0
2023,91504,10067.0,5254.0,4813.0
2023,91505,12975.0,5733.0,7242.0
2023,91506,7908.0,4628.0,3280.0
2023,91601,18732.0,3004.0,15728.0
2023,91602,10064.0,3216.0,6848.0
2023,91604,14848.0,6638.0,8210.0
2023,91605,16139.0,6048.0,10091.0
2023,91606,15589.0,5210.0,10379.0
2023,91607,13929.0,4259.0,9670.0
2023,91608,29.0,0.0,29.0
2023,91754,12041.0,6757.0,5284.0
2023,91801,20219.0,7622.0,12597.0
2023,91803,9884.0,5030.0,4854.0
