year,zip_code,cars_count,vans_count,campers_or_rvs_count,tents_count,homeless_individuals_count
2020,90402,3.0,9.0,1.0,1.0,54.701
2020,90403,18.0,19.0,3.0,0.0,229.38500000000002
2020,90404,9.0,15.0,1.0,0.0,495.947
2020,90405,40.0,60.0,46.0,116.0,1302.19
2020,90501,48.0,40.0,61.0,22.0,453.7130000000001
2020,90502,20.0,18.0,36.0,4.0,219.611
2020,90504,20.0,26.0,18.0,8.0,164.288
2020,90710,35.0,23.0,52.0,59.0,407.699
2020,90717,29.0,27.0,39.0,27.0,301.072
2020,90731,43.0,57.0,57.0,106.0,757.696
2020,90732,8.0,11.0,12.0,15.0,102.926
2020,90744,29.0,35.0,131.0,84.0,738.6120000000001
2020,90745,12.0,16.0,11.0,0.0,100.451
2020,90802,,,,,
2020,90810,13.0,7.0,50.0,1.0,191.796
2020,90813,,,,,
2020,91011,1.0,0.0,0.0,0.0,1.607
2020,91030,2.0,6.0,8.0,4.0,44.586
2020,91040,9.0,7.0,18.0,3.0,104.04499999999999
2020,91042,7.0,10.0,20.0,0.0,97.91399999999999
2020,91105,0.0,0.0,6.0,3.0,30.381999999999998
2020,91201,3.0,1.0,1.0,0.0,16.151
2020,91204,,,,,
2020,91205,2.0,11.0,9.0,0.0,53.36
2020,91206,0.0,0.0,0.0,0.0,0.0
2020,91214,0.0,0.0,1.0,0.0,3.409
2020,91302,3.0,10.0,2.0,0.0,58.66
2020,91303,5.0,5.0,23.0,2.0,127.74800000000002
2020,91304,8.0,9.0,50.0,4.0,175.025
2020,91306,3.0,5.0,45.0,5.0,138.06400000000002
2020,91307,3.0,10.0,19.0,0.0,76.399
2020,91311,17.0,7.0,55.0,20.0,233.696
2020,91316,4.0,3.0,14.0,31.0,205.213
2020,91321,6.0,5.0,1.0,0.0,104.73400000000001
2020,91324,11.0,10.0,33.0,1.0,169.831
2020,91325,17.0,10.0,20.0,3.0,141.60000000000002
2020,91326,17.0,6.0,10.0,10.0,111.27199999999999
2020,91330,0.0,1.0,2.0,0.0,8.831
2020,91331,25.0,19.0,116.0,18.0,614.5730000000001
2020,91335,16.0,20.0,65.0,6.0,291.313
2020,91340,16.0,25.0,38.0,8.0,248.19000000000003
2020,91342,40.0,32.0,97.0,19.0,454.282
2020,91343,10.0,16.0,10.0,24.0,305.175
2020,91344,17.0,6.0,11.0,3.0,109.868
2020,91345,9.0,5.0,19.0,7.0,117.49199999999999
2020,91352,55.0,36.0,165.0,21.0,1331.8530000000003
2020,91356,4.0,2.0,9.0,8.0,80.217
2020,91364,2.0,2.0,16.0,5.0,69.79599999999999
2020,91367,5.0,11.0,33.0,4.0,135.93200000000002
2020,91371,2.0,0.0,0.0,0.0,8.634
2020,91401,18.0,7.0,21.0,43.0,275.81699999999995
2020,91402,22.0,28.0,39.0,47.0,408.425
2020,91403,2.0,1.0,14.0,4.0,72.956
2020,91405,17.0,5.0,15.0,51.0,301.355
2020,91406,17.0,20.0,25.0,46.0,384.53800000000007
2020,91411,8.0,6.0,16.0,49.0,205.93200000000002
2020,91423,3.0,3.0,17.0,2.0,99.733
2020,91436,0.0,1.0,4.0,29.0,142.909
2020,91501,4.0,7.0,2.0,2.0,38.556
2020,91504,12.0,6.0,10.0,1.0,113.883
2020,91505,15.0,24.0,90.0,21.0,418.887
2020,91506,2.0,10.0,10.0,0.0,91.63000000000001
2020,91601,12.0,13.0,32.0,54.0,290.083
2020,91602,9.0,7.0,14.0,74.0,251.375
2020,91604,17.0,7.0,10.0,45.0,289.252
2020,91605,82.0,60.0,124.0,30.0,1405.1879999999999
2020,91606,60.0,53.0,83.0,53.0,594.06
2020,91607,11.0,7.0,14.0,18.0,166.26100000000002
2020,91608,5.0,1.0,1.0,2.0,36.738
2020,91754,4.0,4.0,4.0,0.0,78.661
2020,91801,2.0,5.0,4.0,7.0,71.802
2020,91803,1.0,1.0,1.0,1.0,19.302
2022,90001,123.0,98.0,317.0,38.0,1775.0
2022,90002,92.0,97.0,246.0,13.0,1267.0
2022,90003,87.0,49.0,223.0,84.0,2112.0
2022,90004,32.0,18.0,27.0,35.0,579.0
2022,90005,10.0,11.0,23.0,77.0,444.0
2022,90006,69.0,35.0,54.0,84.0,795.0
2022,90007,49.0,85.0,128.0,94.0,1145.0
2022,90008,36.0,26.0,47.0,26.0,311.0
2022,90010,3.0,2.0,10.0,56.0,321.0
2022,90011,156.0,184.0,313.0,157.0,2268.0
2022,90012,58.0,24.0,57.0,445.0,2763.0
2022,90013,132.0,31.0,35.0,710.0,2089.0
2022,90014,139.0,34.0,62.0,691.0,1816.0
2022,90015,105.0,38.0,119.0,462.0,2866.0
2022,90016,86.0,84.0,98.0,81.0,863.0
2022,90017,18.0,23.0,13.0,102.0,978.0
2022,90018,44.0,51.0,92.0,20.0,519.0
2022,90019,14.0,20.0,39.0,48.0,395.0
2022,90020,17.0,8.0,12.0,61.0,370.0
2022,90021,142.0,42.0,127.0,588.0,1355.0
2022,90023,59.0,44.0,284.0,47.0,1188.0
2022,90024,16.0,14.0,8.0,10.0,411.0
2022,90025,19.0,18.0,25.0,33.0,517.0
2022,90026,36.0,49.0,81.0,76.0,1050.0
2022,90027,13.0,16.0,32.0,72.0,613.0
2022,90028,19.0,9.0,48.0,218.0,1263.0
2022,90029,18.0,24.0,44.0,54.0,738.0
2022,90031,51.0,51.0,121.0,63.0,778.0
2022,90032,35.0,25.0,78.0,9.0,444.0
2022,90033,40.0,49.0,103.0,67.0,920.0
2022,90034,17.0,17.0,37.0,93.0,413.0
2022,90035,3.0,4.0,7.0,21.0,189.0
2022,90036,4.0,4.0,10.0,27.0,251.0
2022,90037,52.0,45.0,138.0,68.0,1028.0
2022,90038,13.0,11.0,27.0,75.0,519.0
2022,90039,11.0,8.0,27.0,48.0,418.0
2022,90041,3.0,6.0,31.0,26.0,132.0
2022,90042,12.0,16.0,44.0,17.0,336.0
2022,90043,6.0,22.0,35.0,9.0,193.0
2022,90044,60.0,39.0,189.0,44.0,2029.0
2022,90045,38.0,43.0,35.0,25.0,590.0
2022,90046,5.0,5.0,5.0,27.0,272.0
2022,90047,69.0,34.0,187.0,40.0,1931.0
2022,90048,3.0,5.0,3.0,38.0,180.0
2022,90049,18.0,4.0,7.0,4.0,314.0
2022,90056,23.0,19.0,23.0,23.0,177.0
2022,90057,30.0,29.0,28.0,120.0,1165.0
2022,90058,71.0,55.0,130.0,50.0,1036.0
2022,90059,76.0,57.0,293.0,41.0,1429.0
2022,90061,121.0,43.0,305.0,37.0,1265.0
2022,90062,10.0,23.0,51.0,8.0,524.0
2022,90063,27.0,51.0,132.0,15.0,442.0
2022,90064,11.0,10.0,30.0,91.0,349.0
2022,90065,23.0,36.0,106.0,70.0,655.0
2022,90066,51.0,94.0,97.0,62.0,636.0
2022,90067,0.0,1.0,2.0,4.0,28.0
2022,90068,14.0,6.0,23.0,46.0,277.0
2022,90069,0.0,1.0,2.0,0.0,35.0
2022,90071,0.0,0.0,0.0,34.0,252.0
2022,90073,9.0,3.0,3.0,0.0,258.0
2022,90077,1.0,1.0,0.0,0.0,5.0
2022,90079,0.0,6.0,6.0,10.0,118.0
2022,90089,16.0,19.0,37.0,42.0,422.0
2022,90090,5.0,1.0,6.0,1.0,43.0
2022,90094,1.0,8.0,15.0,6.0,67.0
2022,90095,2.0,3.0,1.0,1.0,51.0
2022,90210,0.0,1.0,1.0,3.0,48.0
2022,90211,0.0,0.0,1.0,0.0,20.0
2022,90212,2.0,0.0,0.0,1.0,12.0
2022,90230,42.0,24.0,40.0,64.0,452.0
2022,90232,16.0,13.0,22.0,79.0,380.0
2022,90245,2.0,0.0,3.0,7.0,51.0
2022,90247,24.0,11.0,57.0,21.0,267.0
2022,90248,130.0,78.0,571.0,27.0,1396.0
2022,90250,36.0,13.0,7.0,44.0,298.0
2022,90262,21.0,14.0,8.0,36.0,290.0
2022,90265,18.0,17.0,10.0,3.0,115.0
2022,90272,21.0,11.0,6.0,2.0,83.0
2022,90275,1.0,2.0,3.0,0.0,15.0
2022,90280,29.0,22.0,19.0,48.0,433.0
2022,90290,0.0,0.0,0.0,2.0,12.0
2022,90291,29.0,149.0,78.0,94.0,841.0
2022,90292,16.0,8.0,34.0,56.0,256.0
2022,90293,11.0,32.0,15.0,10.0,126.0
2022,90301,8.0,3.0,5.0,10.0,352.0
2022,90302,6.0,0.0,3.0,0.0,73.0
2022,90304,28.0,9.0,57.0,71.0,434.0
2022,90305,2.0,6.0,4.0,0.0,32.0
2022,90402,0.0,1.0,2.0,2.0,38.0
2022,90403,14.0,6.0,10.0,0.0,210.0
2022,90404,16.0,8.0,10.0,9.0,513.0
2022,90405,26.0,54.0,21.0,41.0,795.0
2022,90501,14.0,14.0,53.0,10.0,254.0
2022,90502,7.0,9.0,47.0,2.0,126.0
2022,90504,27.0,9.0,11.0,25.0,166.0
2022,90710,19.0,10.0,39.0,14.0,328.0
2022,90717,11.0,6.0,13.0,13.0,202.0
2022,90731,59.0,45.0,94.0,42.0,839.0
2022,90732,4.0,9.0,22.0,9.0,146.0
2022,90744,68.0,40.0,226.0,59.0,972.0
2022,90745,4.0,9.0,15.0,3.0,81.0
2022,90802,,,,,
2022,90810,9.0,2.0,89.0,3.0,193.0
2022,90813,,,,,
2022,91011,0.0,0.0,0.0,0.0,
2022,91030,2.0,1.0,2.0,6.0,90.0
2022,91040,15.0,9.0,43.0,50.0,358.0
2022,91042,10.0,7.0,14.0,15.0,148.0
2022,91105,0.0,1.0,6.0,19.0,46.0
2022,91201,1.0,1.0,1.0,9.0,114.0
2022,91204,,,,,
2022,91205,3.0,3.0,30.0,1.0,96.0
2022,91206,0.0,0.0,0.0,0.0,
2022,91214,3.0,2.0,4.0,0.0,19.0
2022,91302,2.0,0.0,4.0,0.0,20.0
2022,91303,22.0,5.0,36.0,56.0,285.0
2022,91304,33.0,14.0,65.0,29.0,332.0
2022,91306,31.0,13.0,58.0,13.0,238.0
2022,91307,2.0,5.0,16.0,4.0,48.0
2022,91311,49.0,27.0,150.0,74.0,742.0
2022,91316,2.0,8.0,24.0,4.0,151.0
2022,91321,10.0,7.0,11.0,10.0,106.0
2022,91324,18.0,9.0,75.0,13.0,243.0
2022,91325,17.0,9.0,40.0,19.0,175.0
2022,91326,2.0,1.0,6.0,1.0,20.0
2022,91330,0.0,0.0,4.0,0.0,6.0
2022,91331,50.0,39.0,253.0,58.0,1074.0
2022,91335,13.0,15.0,86.0,17.0,452.0
2022,91340,7.0,21.0,94.0,9.0,312.0
2022,91342,36.0,33.0,178.0,51.0,828.0
2022,91343,25.0,21.0,23.0,39.0,374.0
2022,91344,16.0,4.0,22.0,16.0,102.0
2022,91345,15.0,20.0,38.0,21.0,198.0
2022,91352,116.0,68.0,321.0,40.0,1523.0
2022,91356,4.0,5.0,9.0,3.0,82.0
2022,91364,6.0,3.0,16.0,6.0,73.0
2022,91367,10.0,11.0,41.0,11.0,159.0
2022,91371,0.0,0.0,1.0,0.0,5.0
2022,91401,4.0,2.0,13.0,34.0,240.0
2022,91402,24.0,16.0,43.0,18.0,265.0
2022,91403,3.0,1.0,42.0,11.0,183.0
2022,91405,2.0,6.0,8.0,13.0,238.0
2022,91406,16.0,16.0,84.0,24.0,473.0
2022,91411,1.0,3.0,8.0,7.0,77.0
2022,91423,2.0,1.0,39.0,17.0,178.0
2022,91436,0.0,1.0,3.0,0.0,76.0
2022,91501,3.0,2.0,6.0,0.0,35.0
2022,91504,9.0,6.0,17.0,3.0,100.0
2022,91505,33.0,25.0,35.0,9.0,267.0
2022,91506,12.0,8.0,2.0,1.0,101.0
2022,91601,11.0,6.0,66.0,64.0,327.0
2022,91602,4.0,4.0,31.0,4.0,174.0
2022,91604,4.0,4.0,16.0,15.0,161.0
2022,91605,97.0,60.0,162.0,45.0,1257.0
2022,91606,37.0,23.0,71.0,35.0,428.0
2022,91607,3.0,1.0,18.0,12.0,178.0
2022,91608,0.0,0.0,0.0,0.0,1.0
2022,91754,9.0,6.0,10.0,9.0,120.0
2022,91801,6.0,2.0,7.0,0.0,104.0
2022,91803,5.0,1.0,4.0,0.0,67.0
2023,90001,225.0,123.0,286.0,39.0,1744.0
2023,90002,46.0,39.0,228.0,31.0,899.0
2023,90003,163.0,105.0,168.0,59.0,2051.0
2023,90004,37.0,26.0,33.0,49.0,782.0
2023,90005,13.0,33.0,13.0,67.0,494.0
2023,90006,35.0,56.0,55.0,85.0,759.0
2023,90007,73.0,69.0,99.0,111.0,1132.0
2023,90008,13.0,23.0,26.0,20.0,244.0
2023,90010,7.0,11.0,10.0,55.0,382.0
2023,90011,191.0,183.0,290.0,159.0,2521.0
2023,90012,41.0,29.0,42.0,255.0,2385.0
2023,90013,98.0,72.0,71.0,699.0,5045.0
2023,90014,72.0,36.0,63.0,666.0,4269.0
2023,90015,73.0,64.0,144.0,329.0,2330.0
2023,90016,104.0,47.0,73.0,75.0,873.0
2023,90017,29.0,39.0,25.0,87.0,1057.0
2023,90018,110.0,89.0,122.0,64.0,1169.0
2023,90019,34.0,31.0,62.0,56.0,618.0
2023,90020,34.0,31.0,10.0,46.0,512.0
2023,90021,97.0,91.0,169.0,579.0,3050.0
2023,90023,138.0,101.0,142.0,58.0,1227.0
2023,90024,21.0,9.0,9.0,8.0,564.0
2023,90025,34.0,20.0,82.0,67.0,830.0
2023,90026,51.0,102.0,82.0,69.0,1136.0
2023,90027,24.0,42.0,26.0,50.0,778.0
2023,90028,18.0,31.0,21.0,196.0,1323.0
2023,90029,30.0,62.0,34.0,47.0,814.0
2023,90031,34.0,48.0,104.0,31.0,672.0
2023,90032,22.0,41.0,111.0,4.0,436.0
2023,90033,66.0,54.0,95.0,46.0,787.0
2023,90034,30.0,41.0,61.0,52.0,445.0
2023,90035,4.0,24.0,20.0,23.0,328.0
2023,90036,3.0,8.0,10.0,42.0,267.0
2023,90037,74.0,56.0,84.0,139.0,1155.0
2023,90038,24.0,20.0,18.0,87.0,745.0
2023,90039,20.0,27.0,24.0,21.0,381.0
2023,90041,12.0,16.0,50.0,2.0,190.0
2023,90042,39.0,60.0,51.0,46.0,587.0
2023,90043,8.0,10.0,46.0,1.0,225.0
2023,90044,112.0,161.0,232.0,65.0,2447.0
2023,90045,63.0,50.0,101.0,25.0,766.0
2023,90046,14.0,5.0,5.0,37.0,395.0
2023,90047,73.0,92.0,221.0,39.0,2137.0
2023,90048,0.0,1.0,3.0,26.0,109.0
2023,90049,8.0,3.0,9.0,8.0,228.0
2023,90056,12.0,2.0,6.0,6.0,60.0
2023,90057,13.0,24.0,37.0,113.0,1067.0
2023,90058,91.0,119.0,149.0,54.0,1309.0
2023,90059,39.0,69.0,75.0,38.0,891.0
2023,90061,56.0,36.0,275.0,28.0,1049.0
2023,90062,33.0,45.0,79.0,13.0,648.0
2023,90063,29.0,49.0,84.0,17.0,369.0
2023,90064,40.0,28.0,83.0,115.0,640.0
2023,90065,33.0,51.0,76.0,59.0,554.0
2023,90066,36.0,103.0,116.0,92.0,790.0
2023,90067,0.0,0.0,0.0,0.0,12.0
2023,90068,12.0,7.0,40.0,17.0,495.0
2023,90069,0.0,0.0,3.0,1.0,31.0
2023,90071,0.0,0.0,0.0,25.0,329.0
2023,90073,3.0,1.0,4.0,0.0,171.0
2023,90077,8.0,3.0,1.0,1.0,49.0
2023,90079,10.0,2.0,2.0,32.0,150.0
2023,90089,13.0,5.0,14.0,39.0,276.0
2023,90094,5.0,18.0,4.0,2.0,75.0
2023,90095,6.0,2.0,1.0,1.0,118.0
2023,90210,0.0,0.0,0.0,1.0,28.0
2023,90211,0.0,0.0,0.0,0.0,21.0
2023,90212,2.0,0.0,1.0,12.0,40.0
2023,90230,41.0,13.0,58.0,61.0,445.0
2023,90232,16.0,14.0,20.0,41.0,278.0
2023,90245,5.0,6.0,14.0,8.0,74.0
2023,90247,35.0,21.0,88.0,8.0,341.0
2023,90248,150.0,123.0,450.0,30.0,1397.0
2023,90250,25.0,17.0,10.0,8.0,259.0
2023,90262,10.0,2.0,9.0,18.0,118.0
2023,90265,39.0,20.0,16.0,3.0,179.0
2023,90272,24.0,6.0,6.0,0.0,70.0
2023,90275,2.0,1.0,4.0,0.0,20.0
2023,90280,29.0,11.0,12.0,31.0,373.0
2023,90290,9.0,12.0,3.0,0.0,67.0
2023,90291,76.0,245.0,177.0,48.0,1270.0
2023,90292,15.0,71.0,91.0,42.0,435.0
2023,90293,1.0,7.0,15.0,17.0,86.0
2023,90301,4.0,1.0,7.0,12.0,298.0
2023,90302,11.0,7.0,9.0,8.0,271.0
2023,90304,19.0,11.0,15.0,31.0,273.0
2023,90305,0.0,1.0,5.0,2.0,41.0
2023,90402,3.0,1.0,1.0,0.0,29.0
2023,90403,16.0,13.0,4.0,2.0,312.0
2023,90404,34.0,19.0,35.0,12.0,677.0
2023,90405,34.0,69.0,29.0,18.0,907.0
2023,90501,53.0,54.0,74.0,3.0,430.0
2023,90502,4.0,34.0,67.0,3.0,186.0
2023,90504,21.0,21.0,6.0,8.0,147.0
2023,90710,30.0,27.0,40.0,27.0,353.0
2023,90717,11.0,23.0,28.0,2.0,170.0
2023,90731,112.0,92.0,145.0,61.0,1216.0
2023,90732,35.0,30.0,60.0,10.0,322.0
2023,90744,135.0,81.0,348.0,46.0,1390.0
2023,90745,17.0,0.0,3.0,1.0,76.0
2023,90802,0.0,0.0,0.0,0.0,2.0
2023,90810,78.0,19.0,194.0,1.0,564.0
2023,90813,64.0,19.0,194.0,0.0,506.0
2023,91011,0.0,0.0,0.0,4.0,9.0
2023,91030,1.0,2.0,9.0,6.0,122.0
2023,91040,17.0,14.0,37.0,14.0,269.0
2023,91042,9.0,10.0,25.0,1.0,105.0
2023,91105,3.0,4.0,8.0,0.0,71.0
2023,91201,3.0,1.0,8.0,11.0,317.0
2023,91204,,,,,
2023,91205,1.0,0.0,4.0,0.0,9.0
2023,91206,0.0,0.0,0.0,0.0,1.0
2023,91214,0.0,2.0,4.0,0.0,10.0
2023,91302,5.0,1.0,5.0,0.0,50.0
2023,91303,25.0,28.0,38.0,19.0,292.0
2023,91304,22.0,41.0,55.0,13.0,392.0
2023,91306,16.0,15.0,42.0,5.0,144.0
2023,91307,3.0,10.0,6.0,3.0,58.0
2023,91311,20.0,28.0,146.0,58.0,529.0
2023,91316,14.0,4.0,24.0,17.0,220.0
2023,91321,10.0,11.0,19.0,3.0,192.0
2023,91324,38.0,29.0,127.0,29.0,440.0
2023,91325,32.0,19.0,30.0,6.0,192.0
2023,91326,12.0,1.0,5.0,2.0,40.0
2023,91330,1.0,0.0,0.0,0.0,9.0
2023,91331,114.0,83.0,257.0,31.0,1196.0
2023,91335,20.0,21.0,70.0,23.0,448.0
2023,91340,57.0,22.0,36.0,9.0,342.0
2023,91342,93.0,35.0,142.0,29.0,1031.0
2023,91343,19.0,14.0,19.0,31.0,332.0
2023,91344,21.0,13.0,19.0,13.0,133.0
2023,91345,5.0,7.0,12.0,3.0,61.0
2023,91352,72.0,80.0,312.0,25.0,1706.0
2023,91356,7.0,3.0,4.0,11.0,96.0
2023,91364,4.0,7.0,7.0,11.0,94.0
2023,91367,14.0,12.0,21.0,28.0,178.0
2023,91371,1.0,0.0,1.0,1.0,8.0
2023,91401,6.0,7.0,14.0,37.0,367.0
2023,91402,8.0,12.0,13.0,19.0,202.0
2023,91403,7.0,12.0,13.0,3.0,100.0
2023,91405,13.0,12.0,16.0,15.0,411.0
2023,91406,22.0,14.0,44.0,26.0,566.0
2023,91411,2.0,7.0,8.0,6.0,141.0
2023,91423,4.0,12.0,18.0,4.0,146.0
2023,91436,11.0,5.0,5.0,10.0,129.0
2023,91501,4.0,1.0,2.0,1.0,50.0
2023,91504,8.0,3.0,19.0,0.0,88.0
2023,91505,36.0,28.0,105.0,2.0,390.0
2023,91506,13.0,7.0,4.0,1.0,107.0
2023,91601,20.0,23.0,38.0,46.0,377.0
2023,91602,6.0,8.0,15.0,46.0,269.0
2023,91604,6.0,6.0,9.0,37.0,235.0
2023,91605,40.0,62.0,167.0,31.0,1486.0
2023,91606,71.0,54.0,99.0,66.0,843.0
2023,91607,23.0,5.0,13.0,21.0,293.0
2023,91608,0.0,0.0,0.0,1.0,8.0
2023,91754,16.0,11.0,3.0,9.0,138.0
2023,91801,9.0,14.0,14.0,0.0,172.0
2023,91803,3.0,6.0,4.0,1.0,82.0
