tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
930000,2,0,0,0,16
920335,0,0,0,0,0
920334,0,0,0,0,0
920332,0,0,1,0,0
920331,0,0,0,0,0
920330,0,0,0,0,0
920329,0,0,0,0,0
920328,1,0,1,0,1
920327,0,0,2,0,0
920322,0,0,0,0,0
920314,3,0,0,0,2
920313,1,0,10,0,13
920312,0,2,1,0,3
920113,2,1,2,0,1
920112,0,0,1,0,0
920111,0,0,0,0,0
920110,0,0,0,0,0
920109,1,0,0,0,0
920108,0,0,0,0,0
920107,4,4,7,0,1
920106,0,0,1,0,2
920043,0,0,0,1,0
920042,0,2,0,0,0
920041,0,0,1,0,0
920040,0,0,0,0,0
920039,0,0,0,0,1
920038,0,1,0,0,0
920037,0,0,0,0,1
920036,0,0,1,0,0
920035,0,0,1,0,0
920034,2,1,5,1,4
920033,0,1,0,0,0
920031,10,1,8,0,0
920030,0,0,0,0,0
920029,0,0,0,0,0
920028,0,0,0,0,1
920023,5,9,3,0,1
920020,0,1,1,0,1
920019,0,0,1,0,0
920018,0,0,0,0,0
920017,0,0,1,0,0
920016,0,1,0,0,0
920015,1,0,0,0,0
920014,0,0,0,0,0
920013,0,0,0,0,1
911000,0,1,2,0,1
910902,0,0,2,0,3
910901,9,5,12,5,0
910809,0,0,1,0,0
910807,0,0,0,0,1
910806,0,0,0,0,0
910804,0,0,0,0,0
910803,0,0,0,0,0
910710,0,0,0,0,1
910709,0,0,25,1,1
910708,0,0,0,0,0
910707,0,0,0,0,0
910706,1,0,2,0,4
910705,4,0,4,0,2
910704,0,0,2,0,0
910703,1,0,1,0,1
910604,0,0,0,0,1
910603,0,0,0,2,1
910602,0,0,2,0,7
910601,2,6,33,0,5
910503,0,0,0,0,0
910502,0,0,4,0,5
910501,0,0,1,0,5
910404,0,0,0,1,2
910403,0,1,0,0,17
910402,7,1,8,5,19
910401,0,0,0,0,1
910302,0,0,4,0,2
910301,0,0,0,0,0
910206,0,0,0,0,0
910205,0,0,0,0,0
910204,0,0,0,0,0
910203,0,0,0,0,2
910202,0,0,0,1,0
910201,0,0,2,0,1
910100,0,1,13,0,6
910000,8,1,44,4,5
901207,1,0,18,0,0
901206,0,0,0,0,0
901205,0,1,3,0,0
901204,0,0,0,0,0
901203,1,0,73,0,0
901102,0,0,8,0,3
901101,0,0,0,0,2
901007,0,0,2,2,0
901006,0,0,12,0,0
901005,4,1,31,4,22
901004,0,0,3,0,3
901003,0,0,0,0,0
900900,21,8,27,28,56
900806,1,0,1,2,31
900805,1,0,0,0,10
900804,0,3,7,0,12
900803,2,0,0,2,14
900705,1,2,3,0,11
900704,1,0,2,1,0
900703,2,0,0,3,14
900701,1,0,1,0,4
900607,13,2,6,3,43
900606,0,0,3,0,18
900605,0,0,0,0,2
900604,12,6,3,14,82
900602,0,0,0,0,7
900504,9,6,4,8,74
900503,0,0,0,0,2
900502,0,0,0,0,5
900501,3,6,11,2,43
900300,2,0,6,0,3
900200,0,0,9,0,1
900102,0,0,17,0,2
900101,0,0,3,0,6
800502,0,0,0,0,2
800501,0,1,3,0,1
800404,0,1,1,0,4
800403,1,0,0,0,1
800401,0,0,0,0,0
800326,0,0,0,0,1
703200,0,0,0,0,0
703100,4,0,0,0,4
703002,7,2,3,0,2
703001,0,0,1,0,6
702901,0,0,0,2,2
702803,5,3,2,0,2
702802,0,0,0,0,0
702801,0,1,0,0,2
702700,0,2,0,0,2
702600,3,0,0,0,4
702502,0,0,0,0,3
702501,0,0,0,0,0
702400,0,0,2,0,12
702300,5,1,2,0,6
702202,0,4,1,0,3
702201,1,0,0,0,12
702100,0,0,0,1,6
702000,1,3,0,0,14
701900,6,6,1,0,127
701802,1,5,3,0,27
701801,1,4,1,0,22
701702,1,6,0,2,30
701701,0,0,0,0,10
701602,0,0,0,0,4
701601,1,2,0,0,6
701502,0,0,0,0,8
701501,0,0,0,0,9
701400,2,0,0,0,31
701302,0,0,0,0,5
701301,0,0,0,0,8
701202,0,0,0,0,0
701201,0,0,0,0,0
701100,0,0,0,0,0
701000,0,0,0,0,1
700902,0,0,1,0,2
700901,0,0,0,0,3
700800,1,0,0,0,14
700700,0,0,0,0,5
700600,0,0,0,0,4
700500,1,0,0,0,2
700400,0,0,0,0,3
700300,0,0,0,0,7
700200,0,0,0,0,11
700100,1,2,0,0,20
670702,0,0,0,0,0
670701,0,0,0,0,0
670600,0,0,0,0,0
670500,0,0,0,0,0
670414,0,0,0,0,0
670413,0,0,0,0,0
670411,0,0,0,0,0
670407,0,0,0,0,0
670406,0,0,0,0,0
670405,0,2,0,0,0
670403,0,0,0,0,0
670322,0,0,0,0,0
670321,0,0,0,0,0
670301,0,0,0,0,0
670202,0,0,0,0,0
670201,0,0,0,0,0
670100,1,1,0,0,4
670003,0,0,0,0,5
670002,0,0,0,0,1
670001,0,0,0,0,1
651400,0,0,0,0,0
651302,0,0,0,0,1
651301,0,0,0,0,4
651222,2,0,0,0,2
651221,0,0,0,0,0
651201,0,0,0,0,0
651102,0,0,0,0,0
651101,0,1,0,0,1
651002,0,3,1,0,3
651001,0,0,0,0,0
650902,0,0,1,0,1
650901,1,0,1,0,2
650800,0,0,1,0,2
650702,0,0,0,0,0
650701,0,1,0,0,2
650603,0,0,0,0,0
650602,0,0,0,0,6
650601,0,0,0,0,1
650502,0,0,0,0,0
650501,1,0,2,0,2
650400,0,2,0,0,3
650300,0,0,0,0,8
650200,0,0,0,0,0
650102,1,0,0,0,0
650101,0,1,1,0,1
650002,1,0,0,0,0
650001,0,0,0,0,1
621400,1,1,1,0,2
621322,0,5,0,0,9
621321,0,0,0,0,3
621301,0,0,0,0,0
621202,0,3,0,0,15
621201,0,1,1,0,1
621102,0,0,0,0,0
621101,0,1,0,0,11
621002,0,1,0,0,1
621001,0,0,0,0,0
620902,0,0,0,0,1
620901,0,0,0,0,0
620800,0,0,2,0,0
620702,0,0,0,0,0
620701,0,4,0,0,6
620602,0,3,0,0,3
620601,0,0,1,0,7
620522,0,1,0,0,0
620521,0,4,1,0,1
620501,0,5,7,12,7
620400,0,0,1,0,0
620303,0,0,0,0,0
620302,0,0,0,0,0
620301,0,0,0,0,0
620201,0,0,0,0,0
620102,0,1,0,0,0
620101,0,0,0,0,0
620003,0,0,0,0,0
620002,0,0,1,0,0
620001,1,1,3,0,0
609900,5,7,12,0,1
604100,0,1,1,0,2
604000,0,0,0,4,2
603900,0,0,0,0,0
603800,0,0,0,3,2
603704,1,3,1,0,2
603703,0,0,0,0,2
603702,0,0,1,0,5
603600,0,0,0,0,2
603500,0,0,2,0,3
603400,0,0,0,0,1
603302,1,0,1,0,0
603301,1,1,2,0,5
603200,0,0,0,0,0
603102,0,0,0,0,0
603101,1,3,1,0,1
603004,2,0,0,0,3
603003,0,0,0,0,0
603001,0,0,4,0,5
602900,1,0,2,0,2
602800,0,0,2,1,25
602700,0,0,0,0,4
602600,0,0,0,0,0
602503,1,4,5,0,3
602502,0,3,0,0,3
602501,0,6,1,0,0
602404,0,0,0,0,2
602403,0,0,0,0,0
602402,0,1,1,0,1
602302,0,0,0,10,6
602301,0,0,0,0,2
602200,0,2,2,14,6
602106,0,0,0,0,0
602105,0,0,0,0,4
602104,0,0,0,0,4
602103,0,1,0,0,0
602004,0,0,0,0,0
602003,0,0,0,0,5
602002,0,0,0,0,2
601900,0,0,0,0,3
601802,0,0,0,0,4
601801,0,1,0,0,12
601700,0,0,0,0,1
601600,2,4,7,0,7
601502,0,2,0,0,4
601501,0,1,0,0,6
601402,0,0,0,0,2
601401,0,0,2,0,3
601303,8,0,0,0,6
601302,0,0,0,3,9
601301,1,0,1,0,3
601212,0,0,3,0,2
601211,0,0,0,0,2
601202,0,0,0,0,7
601100,0,0,0,0,5
601002,0,0,1,0,2
601001,0,0,2,0,12
600912,1,1,1,0,3
600911,0,1,0,0,2
600902,0,0,0,0,3
600802,0,0,1,0,5
600801,0,1,0,0,2
600704,1,1,0,0,1
600703,0,0,0,0,4
600702,0,2,0,0,0
600602,0,0,0,0,8
600601,2,0,0,0,45
600502,0,1,0,0,3
600501,1,0,0,0,36
600400,0,2,4,0,16
600302,0,4,4,0,8
600301,0,2,4,0,15
600202,2,5,5,0,56
600201,1,1,5,0,54
600100,1,0,1,0,28
599100,0,0,0,0,2
599000,0,0,0,0,0
573403,0,2,2,0,0
573402,0,0,0,0,0
573401,0,0,3,0,0
571400,0,0,0,0,2
571300,0,0,0,0,1
571102,0,0,0,0,1
571101,0,0,0,0,1
571000,0,0,2,0,3
570902,0,0,0,0,4
570901,0,0,0,0,3
570800,1,0,0,0,0
570702,0,0,0,0,1
570701,4,2,2,0,19
570003,0,0,1,0,0
570002,0,0,0,0,0
570001,0,0,0,0,0
555212,6,1,2,0,7
555104,3,2,3,0,12
555103,0,0,0,0,7
555102,0,0,0,0,5
555002,0,1,0,0,3
555001,0,0,0,0,1
554900,0,0,2,0,1
554802,0,0,0,0,1
554801,0,0,0,0,1
554700,1,1,1,0,5
554600,0,0,0,0,2
554522,0,0,0,0,2
554521,0,0,1,0,1
554519,0,0,0,0,0
554518,0,0,0,0,2
554517,0,0,0,0,0
554516,0,0,0,0,0
554515,0,0,0,0,0
554514,0,0,0,0,3
554513,0,0,0,0,0
554512,1,0,0,0,0
554511,0,0,0,0,0
554404,0,3,1,0,8
554403,0,1,0,0,13
554401,2,0,3,2,23
554300,1,1,6,5,16
554202,2,0,0,2,8
554201,0,1,0,0,1
554102,1,7,2,0,7
554101,0,3,0,0,1
554002,1,1,0,0,1
554001,0,3,3,0,7
553902,0,1,0,0,2
553901,0,0,0,0,0
553802,1,0,1,0,3
553801,0,0,0,0,1
553702,0,0,3,2,5
553701,0,0,0,0,7
553602,4,5,4,1,20
553601,0,1,0,0,4
553502,0,0,3,0,5
553501,0,3,1,0,0
553400,0,0,0,0,3
553300,0,0,0,0,2
553200,0,0,0,0,0
553100,0,0,0,0,7
553000,3,1,2,5,28
552900,0,0,0,0,0
552800,0,0,0,0,0
552700,0,0,0,0,0
552602,0,1,3,0,2
552601,0,0,0,0,2
552400,0,0,0,0,5
552300,7,2,5,0,6
552200,0,1,0,0,3
552100,0,0,0,0,3
552000,2,0,3,0,0
551900,9,0,0,0,13
551800,0,0,0,0,0
551700,1,1,0,0,0
551600,2,0,1,0,11
551500,0,0,0,0,18
551400,1,1,0,0,2
551300,0,1,0,0,5
551202,0,0,0,0,3
551201,0,4,0,0,7
551100,4,0,1,0,15
551000,0,0,1,0,5
550900,0,0,0,0,3
550800,0,1,2,0,0
550700,2,0,0,0,0
550600,0,0,0,0,3
550500,0,0,1,0,4
550400,0,0,0,6,9
550300,0,0,0,0,2
550200,0,0,3,0,20
550100,0,0,0,0,0
550000,0,1,0,0,1
544000,1,1,5,0,1
543904,0,0,1,5,3
543903,0,2,3,0,1
543802,0,2,1,0,4
543801,2,0,0,0,2
543703,0,0,0,0,1
543702,0,0,1,0,0
543701,0,0,0,0,0
543604,0,1,2,3,6
543603,0,0,0,0,0
543602,0,0,2,0,1
543601,0,0,0,0,2
543503,0,0,0,0,3
543502,0,18,3,0,0
543501,0,0,2,0,2
543400,3,1,10,0,1
543322,0,0,7,0,0
543321,0,0,0,0,1
543305,0,0,4,3,4
543304,1,0,0,0,0
543303,0,1,0,0,3
543202,0,2,0,0,0
543201,0,0,5,0,2
543100,0,1,1,0,2
543000,0,0,3,0,3
542900,0,0,0,0,1
542800,0,0,0,0,7
542700,0,0,0,0,0
542602,0,0,2,0,4
542601,0,0,12,0,3
542502,0,0,0,0,15
542501,0,0,2,0,18
542402,0,1,0,13,8
542401,1,0,2,0,5
542200,3,0,0,0,4
542102,0,1,0,0,13
542101,0,0,0,0,0
542000,0,0,0,5,6
541802,0,0,0,0,2
541801,11,10,9,0,4
541700,0,0,1,0,3
541606,8,0,0,0,11
541605,15,21,5,1,2
541604,1,0,0,0,0
541603,0,0,0,0,0
541500,1,1,4,0,2
541400,0,1,0,0,11
541300,0,0,0,0,2
541200,1,0,1,0,21
541100,9,14,0,0,6
541002,0,0,21,0,2
541001,7,5,24,0,15
540902,64,56,131,10,110
540901,9,5,19,0,20
540800,2,8,5,0,18
540700,2,0,6,0,18
540600,0,1,3,0,8
540502,0,0,0,0,5
540501,10,16,14,0,30
540400,0,0,0,0,6
540300,0,0,0,0,1
540203,1,0,0,0,3
540202,0,2,4,1,3
540201,0,0,0,0,0
540102,0,0,0,0,4
540101,0,0,0,0,1
540000,2,0,1,0,1
536200,0,0,0,0,0
536102,0,0,0,0,42
536101,0,1,0,0,3
536000,2,13,6,0,5
535902,0,0,0,0,0
535901,0,0,0,0,2
535804,0,0,0,0,0
535803,0,0,0,0,6
535802,1,0,0,0,0
535702,0,0,0,0,0
535701,0,0,0,0,2
535607,0,0,0,0,0
535606,1,0,0,0,0
535605,0,0,0,0,1
535604,0,0,0,0,1
535603,0,1,0,0,1
535503,0,0,1,1,8
535502,2,3,1,0,1
535501,2,7,1,0,1
535400,4,3,5,0,10
535300,1,0,11,0,8
535200,5,4,3,0,24
535102,0,10,6,0,45
535101,1,0,2,0,2
535000,0,1,1,0,4
534900,0,0,8,0,16
534802,0,0,0,0,0
534502,0,0,0,0,2
534501,0,0,0,0,0
534405,0,0,0,0,1
534403,0,0,0,0,4
534302,0,0,0,0,2
534301,0,0,0,0,1
534203,0,1,0,0,2
534202,0,0,0,0,0
534201,0,1,0,0,5
534102,0,0,0,0,2
534101,1,0,1,0,4
534002,2,0,0,0,0
534001,0,0,0,0,2
533902,0,1,0,1,6
533901,0,1,1,0,3
533804,0,0,0,0,0
533803,0,1,0,0,2
533801,0,0,0,0,23
533703,0,0,0,0,9
533702,0,0,0,0,5
533701,0,0,0,0,6
533603,0,0,0,0,18
533602,1,0,0,0,13
533601,2,0,0,0,9
533503,0,0,0,0,0
533502,0,1,0,0,0
533501,6,11,0,0,11
533403,1,0,1,0,0
533402,0,0,0,0,1
533401,0,0,2,0,0
533300,0,1,1,0,0
533203,0,0,0,0,0
533202,0,1,1,0,1
533201,0,0,0,0,0
533107,0,0,0,0,2
533106,0,0,0,0,2
533105,0,0,0,0,2
533104,0,4,3,0,14
533103,1,5,1,4,13
533000,0,0,5,1,13
532900,0,3,2,0,30
532800,7,18,11,0,32
532700,0,0,0,0,9
532606,1,0,1,0,0
532605,0,1,0,0,24
532604,3,0,0,0,2
532603,0,1,0,0,1
532500,2,7,3,0,28
532400,1,1,2,0,5
532304,3,0,2,0,4
532303,5,4,11,1,8
532302,1,0,0,0,1
532102,5,9,2,0,18
532002,0,2,0,0,0
531902,0,0,0,0,5
531901,0,0,0,0,0
531800,0,0,3,0,7
531702,0,1,3,2,14
531701,0,11,2,0,15
531604,0,1,1,0,10
531603,0,0,0,0,1
531602,0,1,1,0,1
531502,0,0,0,0,7
531501,0,1,0,0,5
531302,0,0,2,0,2
531301,0,1,0,0,1
531202,0,0,0,0,2
531201,0,0,0,0,0
531102,1,0,0,0,1
531101,3,0,5,0,9
531000,0,0,0,0,0
530902,4,4,1,0,4
530901,0,0,0,0,0
530802,0,1,1,0,1
530801,0,0,1,0,0
530700,1,0,3,0,2
530602,4,6,1,0,0
530601,0,0,1,0,0
530500,0,0,0,0,1
530400,1,2,0,0,0
530302,0,1,1,0,0
530301,0,0,1,0,3
530204,0,0,0,0,0
530202,0,0,0,0,4
530005,2,1,1,0,2
530004,0,2,0,0,1
530003,0,0,1,0,0
504102,0,0,10,3,37
504101,0,0,0,0,0
504002,0,0,0,0,0
504001,0,0,1,0,0
503902,0,0,2,1,2
503901,0,0,0,0,0
503802,0,0,0,0,0
503801,0,0,1,0,1
503703,1,0,0,0,0
503702,0,0,1,0,1
503701,0,0,0,0,0
503602,0,0,0,0,3
503601,0,0,0,0,2
503502,0,0,1,0,0
503501,0,2,2,0,4
503402,0,3,2,0,0
503401,3,0,2,0,5
503302,1,1,4,0,1
503301,0,0,0,0,0
503202,0,0,0,0,0
503201,0,0,0,0,0
503102,1,6,11,0,17
503101,0,0,2,0,17
503000,0,1,1,0,1
502902,5,3,16,0,8
502901,1,0,0,0,1
502800,1,1,4,0,5
502700,3,3,2,5,63
502602,1,1,3,0,1
502601,0,0,1,0,3
502500,0,0,3,6,32
502402,0,0,0,0,4
502401,0,0,0,0,0
502302,0,0,3,0,2
502301,1,0,0,0,0
502200,0,3,4,0,3
502100,2,0,1,2,3
502002,5,2,2,0,4
502001,0,0,0,0,5
501900,0,0,1,0,3
501802,0,0,0,0,0
501801,0,1,0,0,9
501700,0,0,0,0,0
501600,2,1,1,1,14
501504,0,1,2,1,2
501503,1,1,1,0,3
501501,0,1,1,0,6
501400,4,3,2,0,10
501300,0,0,0,0,2
501200,0,3,0,0,6
501000,1,0,4,0,0
500900,0,1,1,0,1
500800,0,0,0,0,0
500700,0,0,0,0,2
500600,0,4,1,0,5
500500,0,1,5,0,.
500402,0,0,0,0,5
500401,0,0,0,0,19
500300,0,0,1,0,0
500202,0,0,0,0,0
482800,2,0,0,0,1
482702,0,0,0,0,0
482701,0,0,0,0,4
482522,0,0,0,0,1
482503,1,2,0,0,2
482502,0,0,0,0,6
482402,0,0,0,0,1
482401,0,0,0,0,5
482304,0,0,1,0,1
482303,0,0,1,0,0
482301,0,0,0,0,0
482202,0,0,0,0,0
482201,0,0,0,0,0
482102,0,0,0,0,0
481902,0,0,0,0,0
481901,0,0,0,0,1
481800,0,0,0,0,0
481713,0,0,0,0,1
481604,0,0,0,0,0
481603,0,1,0,0,0
481602,0,0,0,0,1
481500,0,1,0,0,2
481402,0,0,0,0,1
481401,0,0,0,0,1
481300,0,0,0,0,0
481201,0,0,0,0,0
481103,0,0,0,0,1
481002,0,0,0,0,1
481001,0,0,0,0,0
480903,0,0,0,0,0
480902,0,0,0,0,1
480901,0,1,0,0,0
480804,1,0,0,0,1
480803,0,0,0,0,1
480802,0,1,0,0,1
480600,0,0,0,0,0
480400,0,0,0,2,1
480302,0,0,0,1,0
480301,0,0,0,0,0
480101,0,0,0,0,0
464200,0,0,0,0,0
464100,0,0,0,0,0
463102,0,0,0,0,0
461300,0,0,0,0,3
461000,5,4,2,3,5
460501,0,0,0,0,0
460200,0,0,0,2,2
460000,0,0,0,0,0
434002,1,1,0,0,1
434001,1,1,0,0,5
433902,0,0,0,0,0
433901,0,0,0,0,0
433802,0,0,1,0,7
433801,0,0,1,0,6
433602,0,0,0,0,0
433601,1,0,0,0,0
433502,0,0,0,0,5
433403,0,1,0,0,3
433402,1,1,0,0,1
433401,1,3,0,0,2
433303,0,0,0,0,0
433302,0,0,0,0,5
433301,0,0,0,0,0
433200,0,0,0,0,2
433100,2,0,1,0,6
432902,0,0,0,0,0
432901,0,0,0,0,2
432802,0,0,0,0,2
432801,0,0,0,0,3
432700,0,1,0,0,30
432602,0,0,0,0,0
432601,0,0,1,0,0
432500,0,0,0,0,0
432402,0,0,0,0,0
432401,4,0,0,0,22
432300,0,0,0,0,0
432202,0,0,2,0,3
432201,0,0,1,0,3
432102,0,0,0,0,0
432101,0,0,0,0,0
432000,0,0,0,0,1
431900,1,0,0,0,0
431800,0,0,0,0,0
431700,0,0,0,0,0
431600,0,0,0,0,0
431500,0,1,0,0,2
431400,0,0,0,0,0
431200,0,0,5,0,0
431100,1,1,4,0,0
431002,0,0,2,0,0
431001,0,0,2,0,1
430900,0,0,3,0,4
430803,0,0,0,0,0
430802,0,0,0,0,1
430801,1,0,0,0,0
430724,0,0,0,0,0
430723,1,0,0,0,0
430721,0,0,0,0,3
430701,0,0,0,0,0
430600,0,0,0,0,0
430502,0,0,0,0,2
430501,0,0,0,0,0
430400,0,0,1,0,1
430302,4,0,0,0,0
430301,0,0,0,0,1
430102,1,0,0,0,0
430101,1,0,1,0,9
430002,0,0,2,0,5
430001,0,0,0,0,0
408800,1,3,0,0,67
408722,0,0,0,0,0
408721,0,0,0,0,0
408703,0,0,0,0,0
408628,0,0,0,0,0
408624,0,0,0,0,0
408623,0,0,0,0,0
408502,0,0,0,0,0
408501,0,0,0,0,3
408302,0,0,0,0,2
408212,0,0,0,0,0
408133,0,0,0,0,4
408132,0,0,0,0,0
408102,0,0,0,0,2
408001,0,0,0,0,0
407800,1,1,0,0,0
407500,0,0,0,0,0
407400,0,0,0,0,0
407101,1,0,0,0,1
407002,0,1,0,0,2
407001,0,1,1,0,4
406900,0,0,0,0,1
406800,1,3,2,0,2
406700,1,2,2,0,16
406602,0,0,5,0,4
406500,0,1,1,0,1
406412,0,0,0,0,4
406411,0,0,0,0,0
406402,0,0,0,0,0
406102,1,0,0,0,4
406101,3,0,0,0,10
406000,2,0,2,0,3
405900,0,0,0,0,4
405800,0,1,2,1,1
405700,0,0,2,0,0
405600,1,0,0,0,2
405500,0,0,0,0,0
405203,0,1,2,0,0
405202,2,3,0,0,1
405201,0,0,0,0,0
405102,0,1,3,0,22
405101,0,0,0,0,4
405002,0,1,0,0,0
405001,0,0,0,0,1
404903,0,1,0,0,15
404902,0,0,0,0,0
404901,0,0,0,0,0
404803,0,0,0,0,11
404802,0,0,0,0,3
404801,0,0,0,0,1
404703,0,0,0,0,3
404702,0,0,0,0,3
404701,0,0,2,0,1
404502,0,0,0,0,0
404402,0,0,4,0,0
404302,0,0,0,0,1
404200,0,0,0,0,8
404100,0,1,1,0,1
404000,0,2,3,0,0
403902,0,0,0,0,0
403901,1,0,1,0,2
403802,0,0,0,0,0
403722,0,0,1,0,1
403721,0,0,0,0,0
403703,0,0,0,0,0
403702,0,0,0,0,3
403600,0,1,0,0,2
403406,0,0,0,0,1
403404,0,0,0,0,0
403403,0,0,0,0,1
403402,1,0,0,0,1
403324,0,0,0,0,0
403323,0,0,0,0,1
403322,0,0,0,0,1
403320,0,0,0,0,0
403318,0,0,0,0,0
